1,174.675,60.0737
1,175.977,60.2209
1,175.977,60.2209
1,178.69,60.5203
1,180.71,60.7407
1,180.71,60.7407
1,182.736,60.9583
1,182.736,60.9583
1,184.77,61.1698
1,186.81,61.3814
0,188.139,61.3393
0,188.139,61.3393
0,190.283,61.2402
1,192.322,61.2641
1,192.322,61.2641
1,194.366,61.3907
1,194.366,61.3907
1,197.032,61.7416
1,199.197,62.0683
1,199.197,62.0683
1,201.27,62.3761
1,203.353,62.5669
1,203.353,62.5669
1,205.441,62.7597
1,207.537,62.9449
1,208.902,63.0732
1,208.902,63.0732
1,211.113,63.2781
1,213.224,63.4696
1,213.224,63.4696
1,215.345,63.6623
1,217.47,63.8614
1,217.47,63.8614
1,220.353,64.1254
1,220.353,64.1254
1,222.492,64.3194
1,222.492,64.3194
1,224.641,64.5163
1,226.794,64.7155
1,228.954,64.9126
1,228.954,64.9126
1,231.122,65.108
1,231.122,65.108
1,233.296,65.3082
1,234.821,65.4467
1,237.006,65.6424
1,237.006,65.6424
1,239.197,65.8364
1,241.395,66.0304
1,241.395,66.0304
1,244.371,66.2867
1,244.371,66.2867
1,246.584,66.4823
1,248.804,66.6768
1,248.804,66.6768
1,251.03,66.8653
1,253.26,67.0465
1,254.825,67.1691
1,254.825,67.1691
1,257.067,67.3593
1,259.316,67.5331
1,259.316,67.5331
1,261.571,67.7236
1,261.571,67.7236
1,264.625,67.967
1,266.893,68.1419
1,266.893,68.1419
1,269.17,68.3179
1,271.451,68.4958
1,271.451,68.4958
1,273.737,68.6685
1,275.227,68.7797
1,275.227,68.7797
1,277.638,68.9604
1,279.942,69.1286
1,279.942,69.1286
1,283.057,69.356
1,283.057,69.356
1,285.256,69.5168
1,287.695,69.6894
1,287.695,69.6894
1,290.021,69.8525
1,292.354,70.008
1,292.354,70.008
1,294.69,70.175
1,297.149,70.3415
1,297.149,70.3415
1,299.497,70.4996
1,301.731,70.645
1,301.731,70.645
0.8,304.206,70.7953
0,304.206,70.7953
0,306.561,70.6379
1,308.796,70.5791
1,308.796,70.5791
1,311.263,70.6199
1,313.619,70.7618
1,313.619,70.7618
1,315.982,70.9947
1,318.345,71.2443
1,318.345,71.2443
1,320.722,71.4226
1,320.722,71.4226
1,323.213,71.5567
1,325.601,71.6984
1,325.601,71.6984
1,327.98,71.8324
1,330.376,71.9645
1,330.376,71.9645
1,332.777,72.0961
1,334.326,72.1808
1,334.326,72.1808
1,337.577,72.3528
1,340.096,72.4829
1,340.096,72.4829
1,342.393,72.6044
1,344.936,72.73
1,344.936,72.73
1,347.347,72.853
1,347.347,72.853
1,349.655,72.9711
1,352.211,73.0946
1,352.211,73.0946
1,354.633,73.2141
1,357.075,73.3265
1,357.075,73.3265
1,359.504,73.4374
1,361.953,73.5467
1,361.953,73.5467
1,364.39,73.653
1,364.39,73.653
1,366.847,73.7493
1,369.415,73.85
1,369.415,73.85
1,371.877,73.9455
1,374.22,74.0355
1,374.22,74.0355
1,376.798,74.1293
1,379.271,74.2282
1,379.271,74.2282
1,381.731,74.3172
1,381.731,74.3172
1,384.21,74.4136
1,386.678,74.5044
1,386.678,74.5044
1,389.163,74.5947
1,391.638,74.6843
1,391.638,74.6843
1,394.253,74.7741
1,396.738,74.8679
1,396.738,74.8679
1,399.235,74.9565
1,401.735,74.9565
1,401.735,75.0456
1,404.231,75.1336
1,404.231,75.1336
1,406.862,75.2256
1,409.243,75.3084
1,409.243,75.3084
1,411.755,75.3949
1,414.396,75.4808
1,414.396,75.4808
1,416.787,75.5653
1,419.31,75.6496
1,419.31,75.6496
1,421.96,75.7398
1,424.492,75.8256
1,424.492,75.8256
1,427.78,75.9367
1,427.78,75.9367
1,431.204,76.0489
1,431.204,76.0489
1,433.743,76.1307
1,436.408,76.2169
1,436.408,76.2169
1,438.823,76.2954
1,441.494,76.3815
1,444.041,76.4634
1,444.041,76.4634
1,447.479,76.5729
1,447.479,76.5729
1,450.022,76.6524
1,450.022,76.6524
1,453.345,76.7547
1,453.345,76.7547
1,456.021,76.8395
1,458.583,76.9197
1,458.583,76.9197
1,461.148,76.9986
1,463.699,77.0769
1,463.699,77.0769
1,466.27,77.1552
1,468.824,77.2335
1,468.824,77.2335
1,471.399,77.3118
1,471.399,77.3118
1,473.955,77.3937
1,476.665,77.4811
1,476.665,77.4811
1,479.225,77.5576
1,481.811,77.6445
1,481.811,77.6445
1,484.377,77.7342
1,486.969,77.8224
1,487.877,77.8533
1,490.45,77.9365
1,490.45,77.9365
1,493.049,78.0262
1,493.049,78.0262
1,496.536,78.1415
0.63979,496.536,78.1415
0.112789,500.054,78.0634
-0.541821,500.054,78.0634
-0.541821,502.62,77.2587
-0.466305,505.053,76.4088
-0.466305,505.053,76.4088
-0.413632,507.694,75.4982
-0.413632,507.694,75.4982
-0.409526,511.054,74.4153
-0.409526,513.52,73.6183
-0.409526,513.52,73.6183
